solv_i_id,molefrac_i,T,ln_gamma_i,_source
solvent_97 / solvent_330 / solvent_63,0.15 / 0.70 / 0.15,298.15,0.156647870 / 0.076588520 / 1.223328850,cosmo
solvent_315 / solvent_8 / solvent_755,0.15 / 0.70 / 0.15,298.15,0.108652270 / -0.016010580 / -0.177555640,cosmo
solvent_264 / solvent_281 / solvent_450,0.15 / 0.70 / 0.15,298.15,0.049107390 / 0.074893570 / -0.107956920,cosmo
solvent_15 / solvent_443 / solvent_588,0.15 / 0.70 / 0.15,298.15,-0.05596545 / -0.01834811 / 0.06506812,cosmo
solvent_292 / solvent_344 / solvent_416,0.15 / 0.70 / 0.15,298.15,0.171708030 / 0.015031130 / 0.645564960,cosmo
solvent_407 / solvent_449 / solvent_512,0.15 / 0.70 / 0.15,298.15,-0.36547559 / 0.12309368 / -0.00379055,cosmo
solvent_373 / solvent_577 / solvent_39,0.15 / 0.70 / 0.15,298.15,-0.46433537 / -0.05394157 / -0.70986237,cosmo
solvent_274 / solvent_657 / solvent_664,0.15 / 0.70 / 0.15,298.15,0.401864530 / 0.010948080 / 0.061309000,cosmo
solvent_509 / solvent_5 / solvent_727,0.15 / 0.70 / 0.15,298.15,2.607025340 / 0.286265600 / 0.563555390,cosmo
solvent_440 / solvent_241 / solvent_695,0.15 / 0.70 / 0.15,298.15,0.015520980 / -0.012189020 / -0.147825700,cosmo
solvent_447 / solvent_13 / solvent_732,0.15 / 0.70 / 0.15,298.15,0.821397360 / 0.093076730 / -0.212946870,cosmo
solvent_433 / solvent_582 / solvent_757,0.15 / 0.70 / 0.15,298.15,0.134247310 / 0.016163530 / -0.043580620,cosmo
solvent_665 / solvent_704 / solvent_730,0.15 / 0.70 / 0.15,298.15,-0.49610028 / -0.08452251 / -0.074273,cosmo
solvent_26 / solvent_642 / solvent_712,0.15 / 0.70 / 0.15,298.15,2.002775080 / 0.159400800 / 0.260929820,cosmo
solvent_336 / solvent_671 / solvent_446,0.15 / 0.70 / 0.15,298.15,0.597068920 / 0.062469520 / 0.149038910,cosmo
solvent_654 / solvent_40 / solvent_694,0.15 / 0.70 / 0.15,298.15,0.294822430 / 0.088539720 / 0.585486270,cosmo
solvent_447 / solvent_642 / solvent_704,0.15 / 0.70 / 0.15,298.15,0.042934200 / 0.011151590 / 0.028733990,cosmo
solvent_353 / solvent_448 / solvent_452,0.15 / 0.70 / 0.15,298.15,0.096397780 / 0.025266800 / 0.667877260,cosmo
solvent_63 / solvent_107 / solvent_567,0.15 / 0.70 / 0.15,298.15,0.200747470 / 0.035565000 / 0.076102340,cosmo
solvent_283 / solvent_496 / solvent_575,0.15 / 0.70 / 0.15,298.15,0.877808440 / 0.119109140 / 1.095211410,cosmo
solvent_74 / solvent_597 / solvent_731,0.15 / 0.70 / 0.15,298.15,0.798484740 / 0.098843430 / 0.092033410,cosmo
solvent_305 / solvent_94 / solvent_12,0.15 / 0.70 / 0.15,298.15,0.139564980 / -0.047379990 / -0.649248050,cosmo
solvent_322 / solvent_379 / solvent_596,0.15 / 0.70 / 0.15,298.15,0.518894100 / 0.101059080 / -0.124961340,cosmo
solvent_326 / solvent_646 / solvent_674,0.15 / 0.70 / 0.15,298.15,0.251937640 / 0.024847770 / -0.093771810,cosmo
solvent_262 / solvent_307 / solvent_316,0.15 / 0.70 / 0.15,298.15,-0.47189157 / -0.06846351 / -0.12448598,cosmo
solvent_401 / solvent_504 / solvent_9,0.15 / 0.70 / 0.15,298.15,-0.063277 / -0.0101797 / -0.17519548,cosmo
solvent_445 / solvent_497 / solvent_665,0.15 / 0.70 / 0.15,298.15,-0.52452207 / 0.01149628 / -0.23610059,cosmo
solvent_552 / solvent_197 / solvent_710,0.15 / 0.70 / 0.15,298.15,0.149387120 / 0.040374230 / 0.306915660,cosmo
solvent_311 / solvent_450 / solvent_742,0.15 / 0.70 / 0.15,298.15,0.068040520 / 0.030637310 / 0.285129290,cosmo
solvent_297 / solvent_396 / solvent_78,0.15 / 0.70 / 0.15,298.15,-0.10106561 / -0.005794 / 0.02478562,cosmo
solvent_81 / solvent_552 / solvent_137,0.15 / 0.70 / 0.15,298.15,-0.16173929 / 0.35308618 / 3.01296631,cosmo
solvent_325 / solvent_470 / solvent_628,0.15 / 0.70 / 0.15,298.15,-0.04003879 / 0.03773115 / 0.17613497,cosmo
solvent_479 / solvent_489 / solvent_248,0.15 / 0.70 / 0.15,298.15,-0.08865823 / -0.0065653 / 0.14046277,cosmo
solvent_23 / solvent_363 / solvent_502,0.15 / 0.70 / 0.15,298.15,0.836056380 / 0.165243280 / 0.803668420,cosmo
solvent_290 / solvent_594 / solvent_620,0.15 / 0.70 / 0.15,298.15,-1.10128237 / -0.25370784 / -5.42391083,cosmo
solvent_151 / solvent_376 / solvent_689,0.15 / 0.70 / 0.15,298.15,0.384074360 / 0.085661870 / -0.187877400,cosmo
solvent_620 / solvent_70 / solvent_704,0.15 / 0.70 / 0.15,298.15,1.307444200 / 0.044940930 / -0.302487460,cosmo
solvent_485 / solvent_661 / solvent_767,0.15 / 0.70 / 0.15,298.15,-0.11956262 / 0.00849742 / -7.60961152,cosmo
solvent_399 / solvent_492 / solvent_196,0.15 / 0.70 / 0.15,298.15,0.615794380 / -0.084555530 / 0.595736540,cosmo
solvent_379 / solvent_485 / solvent_690,0.15 / 0.70 / 0.15,298.15,-0.29132807 / -0.01232971 / 0.28816647,cosmo
solvent_58 / solvent_575 / solvent_700,0.15 / 0.70 / 0.15,298.15,-0.71081545 / -0.02860064 / 0.62047492,cosmo
solvent_185 / solvent_442 / solvent_672,0.15 / 0.70 / 0.15,298.15,0.074555890 / -0.003854960 / -0.020324430,cosmo
solvent_309 / solvent_314 / solvent_396,0.15 / 0.70 / 0.15,298.15,0.290383360 / -0.001493930 / 0.012109290,cosmo
solvent_537 / solvent_646 / solvent_729,0.15 / 0.70 / 0.15,298.15,0.418116350 / 0.275832650 / 0.313442310,cosmo
solvent_606 / solvent_643 / solvent_701,0.15 / 0.70 / 0.15,298.15,-0.00218074 / -0.01051333 / -0.18060751,cosmo
solvent_288 / solvent_458 / solvent_627,0.15 / 0.70 / 0.15,298.15,0.069808180 / -0.016981080 / -0.424172750,cosmo
solvent_290 / solvent_311 / solvent_209,0.15 / 0.70 / 0.15,298.15,-4.27488415 / -0.08411203 / 0.29349568,cosmo
solvent_385 / solvent_539 / solvent_602,0.15 / 0.70 / 0.15,298.15,-0.18062292 / -0.01940924 / -0.20409571,cosmo
solvent_298 / solvent_473 / solvent_636,0.15 / 0.70 / 0.15,298.15,-0.15605736 / -0.06445057 / -0.5799717,cosmo
solvent_65 / solvent_712 / solvent_788,0.15 / 0.70 / 0.15,298.15,-0.10750282 / -0.01967578 / -0.0371799,cosmo
solvent_182 / solvent_642 / solvent_59,0.15 / 0.70 / 0.15,298.15,0.221698780 / 0.073570710 / 0.738502510,cosmo
solvent_400 / solvent_407 / solvent_439,0.15 / 0.70 / 0.15,298.15,-0.03088565 / -0.00096404 / -0.00003308,cosmo
solvent_504 / solvent_653 / solvent_688,0.15 / 0.70 / 0.15,298.15,0.247663950 / 0.087274070 / 0.163025000,cosmo
solvent_306 / solvent_636 / solvent_749,0.15 / 0.70 / 0.15,298.15,1.189267440 / -0.101269500 / -3.476924590,cosmo
solvent_266 / solvent_323 / solvent_196,0.15 / 0.70 / 0.15,298.15,0.369275750 / 0.012503840 / 1.391975400,cosmo
solvent_354 / solvent_66 / solvent_83,0.15 / 0.70 / 0.15,298.15,-1.69127422 / -0.08169174 / 0.50955821,cosmo
solvent_370 / solvent_404 / solvent_115,0.15 / 0.70 / 0.15,298.15,-0.09508483 / -0.03528986 / -0.34110782,cosmo
solvent_350 / solvent_435 / solvent_618,0.15 / 0.70 / 0.15,298.15,0.045867910 / -0.002601540 / -0.091449440,cosmo
solvent_324 / solvent_211 / solvent_631,0.15 / 0.70 / 0.15,298.15,0.425830710 / 0.002403110 / 0.051051470,cosmo
solvent_428 / solvent_670 / solvent_737,0.15 / 0.70 / 0.15,298.15,1.748117760 / 0.307857560 / 1.080492720,cosmo
solvent_355 / solvent_11 / solvent_754,0.15 / 0.70 / 0.15,298.15,0.513951230 / 0.019695060 / 0.026592790,cosmo
solvent_279 / solvent_604 / solvent_665,0.15 / 0.70 / 0.15,298.15,-0.42298606 / -0.00369203 / -0.05000565,cosmo
solvent_390 / solvent_545 / solvent_209,0.15 / 0.70 / 0.15,298.15,0.463550720 / 0.021813240 / 0.071500070,cosmo
solvent_198 / solvent_55 / solvent_758,0.15 / 0.70 / 0.15,298.15,-1.57387877 / 0.00061578 / 0.92862442,cosmo
solvent_424 / solvent_519 / solvent_2,0.15 / 0.70 / 0.15,298.15,0.264370310 / 0.015829990 / 0.803821550,cosmo
solvent_161 / solvent_576 / solvent_5,0.15 / 0.70 / 0.15,298.15,0.245149900 / 0.117766300 / 1.680070140,cosmo
solvent_312 / solvent_684 / solvent_787,0.15 / 0.70 / 0.15,298.15,-0.00610713 / -0.00195105 / -0.02463383,cosmo
solvent_513 / solvent_530 / solvent_66,0.15 / 0.70 / 0.15,298.15,0.031172280 / -0.000307310 / 0.053596460,cosmo
solvent_432 / solvent_435 / solvent_662,0.15 / 0.70 / 0.15,298.15,-0.12473759 / -0.00030229 / -0.18023323,cosmo
solvent_677 / solvent_197 / solvent_782,0.15 / 0.70 / 0.15,298.15,0.404529950 / 0.082282200 / -0.003359700,cosmo
solvent_427 / solvent_500 / solvent_251,0.15 / 0.70 / 0.15,298.15,-0.1834144 / -0.01262704 / 0.34522196,cosmo
solvent_182 / solvent_712 / solvent_154,0.15 / 0.70 / 0.15,298.15,-0.01211816 / 0.00749692 / -0.01913,cosmo
solvent_377 / solvent_673 / solvent_769,0.15 / 0.70 / 0.15,298.15,0.088317650 / -0.000599580 / 0.016641750,cosmo
solvent_90 / solvent_472 / solvent_661,0.15 / 0.70 / 0.15,298.15,0.062058930 / 0.001895580 / 0.046104960,cosmo
solvent_450 / solvent_587 / solvent_640,0.15 / 0.70 / 0.15,298.15,-0.07327665 / -0.09118396 / -0.38144264,cosmo
solvent_395 / solvent_620 / solvent_781,0.15 / 0.70 / 0.15,298.15,1.887335680 / 0.172149250 / 0.316694180,cosmo
solvent_337 / solvent_519 / solvent_728,0.15 / 0.70 / 0.15,298.15,0.118443340 / -0.102696880 / -1.725926890,cosmo
solvent_164 / solvent_759 / solvent_760,0.15 / 0.70 / 0.15,298.15,-1.15661973 / -0.23817263 / -5.93433267,cosmo
solvent_384 / solvent_409 / solvent_129,0.15 / 0.70 / 0.15,298.15,0.017696530 / 0.009725300 / 0.256520660,cosmo
solvent_299 / solvent_58 / solvent_490,0.15 / 0.70 / 0.15,298.15,-0.09055101 / 1.07849438 / 0.63901962,cosmo
solvent_377 / solvent_383 / solvent_771,0.15 / 0.70 / 0.15,298.15,0.485459310 / 0.061021370 / 0.510167320,cosmo
solvent_391 / solvent_84 / solvent_495,0.15 / 0.70 / 0.15,298.15,-0.59396673 / -0.04920671 / 0.19027419,cosmo
solvent_134 / solvent_369 / solvent_381,0.15 / 0.70 / 0.15,298.15,0.090887450 / 0.087610640 / 0.436411760,cosmo
solvent_333 / solvent_378 / solvent_747,0.15 / 0.70 / 0.15,298.15,-0.5108213 / -0.0250979 / -0.34496572,cosmo
solvent_564 / solvent_586 / solvent_605,0.15 / 0.70 / 0.15,298.15,-0.20204748 / 0.15488727 / 2.51874408,cosmo
solvent_286 / solvent_310 / solvent_599,0.15 / 0.70 / 0.15,298.15,0.645158310 / -0.000682260 / 0.501585130,cosmo
solvent_362 / solvent_60 / solvent_664,0.15 / 0.70 / 0.15,298.15,0.458957860 / 0.224734280 / 1.587571910,cosmo
solvent_93 / solvent_629 / solvent_660,0.15 / 0.70 / 0.15,298.15,0.266404950 / -0.049009930 / -0.392034290,cosmo
solvent_556 / solvent_670 / solvent_789,0.15 / 0.70 / 0.15,298.15,1.217155730 / 0.056241410 / 0.012154310,cosmo
solvent_365 / solvent_55 / solvent_748,0.15 / 0.70 / 0.15,298.15,1.514097050 / 0.205125460 / 0.627339160,cosmo
solvent_314 / solvent_441 / solvent_557,0.15 / 0.70 / 0.15,298.15,-0.22028458 / -0.01464102 / -0.07945889,cosmo
solvent_364 / solvent_597 / solvent_5,0.15 / 0.70 / 0.15,298.15,0.509383310 / 0.115157430 / 1.824787640,cosmo
solvent_273 / solvent_316 / solvent_544,0.15 / 0.70 / 0.15,298.15,-0.24027854 / 0.0160024 / -0.124503,cosmo
solvent_364 / solvent_637 / solvent_756,0.15 / 0.70 / 0.15,298.15,0.074295160 / 0.190884660 / 1.000168150,cosmo
solvent_642 / solvent_795 / solvent_796,0.15 / 0.70 / 0.15,298.15,-0.36713744 / 0.02913965 / 1.65600311,cosmo
solvent_414 / solvent_533 / solvent_778,0.15 / 0.70 / 0.15,298.15,0.069825340 / 0.041528480 / 0.671992120,cosmo
solvent_289 / solvent_204 / solvent_579,0.15 / 0.70 / 0.15,298.15,0.567653270 / 0.044529810 / 0.252370590,cosmo
solvent_289 / solvent_569 / solvent_660,0.15 / 0.70 / 0.15,298.15,-0.53913052 / -0.01035656 / 0.35800336,cosmo
solvent_558 / solvent_6 / solvent_730,0.15 / 0.70 / 0.15,298.15,-0.00927602 / 0.00254143 / 0.0752028,cosmo
solvent_328 / solvent_136 / solvent_599,0.15 / 0.70 / 0.15,298.15,0.618234140 / 0.135921540 / 0.112142590,cosmo
solvent_356 / solvent_63 / solvent_123,0.15 / 0.70 / 0.15,298.15,-0.06840582 / 0.07968597 / 1.25616213,cosmo
solvent_192 / solvent_143 / solvent_494,0.15 / 0.70 / 0.15,298.15,-0.86469745 / -0.0265952 / 0.23669997,cosmo
solvent_404 / solvent_57 / solvent_542,0.15 / 0.70 / 0.15,298.15,-0.02760155 / -0.03799571 / -0.60412453,cosmo
solvent_263 / solvent_434 / solvent_106,0.15 / 0.70 / 0.15,298.15,-0.06085926 / -0.00589465 / 0.0557146,cosmo
solvent_295 / solvent_303 / solvent_508,0.15 / 0.70 / 0.15,298.15,-0.00703563 / 0.09812582 / 0.42957339,cosmo
solvent_457 / solvent_557 / solvent_592,0.15 / 0.70 / 0.15,298.15,-0.01665233 / 0.2111507 / 1.44596914,cosmo
solvent_313 / solvent_533 / solvent_241,0.15 / 0.70 / 0.15,298.15,0.137430430 / -0.063337480 / -0.367748510,cosmo
solvent_299 / solvent_350 / solvent_452,0.15 / 0.70 / 0.15,298.15,0.053045440 / 0.031127620 / 0.279871640,cosmo
solvent_87 / solvent_660 / solvent_702,0.15 / 0.70 / 0.15,298.15,-0.84545682 / -0.0479071 / -0.13137392,cosmo
solvent_390 / solvent_494 / solvent_534,0.15 / 0.70 / 0.15,298.15,1.034786780 / 0.067744200 / 0.076168710,cosmo
solvent_206 / solvent_362 / solvent_96,0.15 / 0.70 / 0.15,298.15,0.034913190 / 0.009785420 / 0.014056970,cosmo
solvent_358 / solvent_394 / solvent_20,0.15 / 0.70 / 0.15,298.15,0.757929020 / 0.089263610 / 0.207870020,cosmo
solvent_593 / solvent_602 / solvent_118,0.15 / 0.70 / 0.15,298.15,1.079159140 / 0.036490520 / 0.341167790,cosmo
solvent_30 / solvent_671 / solvent_764,0.15 / 0.70 / 0.15,298.15,1.438216010 / 0.417475100 / 2.082293560,cosmo
solvent_471 / solvent_493 / solvent_788,0.15 / 0.70 / 0.15,298.15,-0.01815678 / -0.0452079 / -0.31618006,cosmo
solvent_278 / solvent_618 / solvent_3,0.15 / 0.70 / 0.15,298.15,-0.94869088 / -0.02347928 / 0.07637901,cosmo
solvent_301 / solvent_549 / solvent_631,0.15 / 0.70 / 0.15,298.15,-0.00477427 / -0.01199183 / -0.03836796,cosmo
solvent_279 / solvent_339 / solvent_554,0.15 / 0.70 / 0.15,298.15,0.066253710 / 0.015795180 / -0.010441600,cosmo
solvent_565 / solvent_568 / solvent_9,0.15 / 0.70 / 0.15,298.15,0.131726550 / -0.015082780 / -0.063334290,cosmo
solvent_208 / solvent_561 / solvent_658,0.15 / 0.70 / 0.15,298.15,0.046945510 / -0.008611150 / -1.024101180,cosmo
solvent_475 / solvent_606 / solvent_704,0.15 / 0.70 / 0.15,298.15,0.047782110 / -0.005013890 / -0.245636780,cosmo
solvent_486 / solvent_687 / solvent_735,0.15 / 0.70 / 0.15,298.15,-0.05411128 / 0.02036208 / 0.53823662,cosmo
solvent_63 / solvent_4 / solvent_657,0.15 / 0.70 / 0.15,298.15,1.053325800 / 0.122447840 / 0.255705820,cosmo
solvent_80 / solvent_569 / solvent_117,0.15 / 0.70 / 0.15,298.15,0.623312440 / 0.018181750 / -0.100694000,cosmo
solvent_314 / solvent_580 / solvent_692,0.15 / 0.70 / 0.15,298.15,0.133320210 / 0.046328460 / 0.163601960,cosmo
solvent_323 / solvent_158 / solvent_78,0.15 / 0.70 / 0.15,298.15,-0.03111971 / 0.01078163 / 0.10061716,cosmo
solvent_602 / solvent_622 / solvent_768,0.15 / 0.70 / 0.15,298.15,0.044031070 / 0.021264540 / 0.213829020,cosmo
solvent_363 / solvent_20 / solvent_500,0.15 / 0.70 / 0.15,298.15,0.081696890 / 0.028800960 / -0.023518170,cosmo
solvent_534 / solvent_590 / solvent_675,0.15 / 0.70 / 0.15,298.15,-0.00371549 / 0.01718552 / 0.27551773,cosmo
solvent_433 / solvent_526 / solvent_672,0.15 / 0.70 / 0.15,298.15,0.071733950 / 0.022982050 / 0.270886260,cosmo
solvent_631 / solvent_691 / solvent_694,0.15 / 0.70 / 0.15,298.15,0.193932890 / 0.002230530 / -0.120474700,cosmo
solvent_315 / solvent_537 / solvent_683,0.15 / 0.70 / 0.15,298.15,-0.05019856 / 0.00006789 / 0.21347436,cosmo
solvent_548 / solvent_614 / solvent_710,0.15 / 0.70 / 0.15,298.15,-0.00901429 / -0.0266124 / -0.15416912,cosmo
solvent_439 / solvent_162 / solvent_158,0.15 / 0.70 / 0.15,298.15,0.731292290 / 0.165946310 / 0.356978460,cosmo
solvent_290 / solvent_510 / solvent_175,0.15 / 0.70 / 0.15,298.15,0.300747120 / -0.020874710 / -0.941069020,cosmo
solvent_5 / solvent_746 / solvent_778,0.15 / 0.70 / 0.15,298.15,0.584648330 / -0.027917630 / -0.176492780,cosmo
solvent_429 / solvent_493 / solvent_694,0.15 / 0.70 / 0.15,298.15,-0.01548552 / -0.00110932 / -0.09617023,cosmo
solvent_351 / solvent_615 / solvent_712,0.15 / 0.70 / 0.15,298.15,0.045138800 / -0.002065210 / -0.002628640,cosmo
solvent_420 / solvent_211 / solvent_641,0.15 / 0.70 / 0.15,298.15,-0.01351154 / 0.00680921 / 0.16116932,cosmo
solvent_329 / solvent_15 / solvent_651,0.15 / 0.70 / 0.15,298.15,0.531808130 / 0.108594790 / 0.131767580,cosmo
solvent_326 / solvent_149 / solvent_71,0.15 / 0.70 / 0.15,298.15,0.653358660 / 0.050890890 / 0.501381140,cosmo
solvent_283 / solvent_415 / solvent_714,0.15 / 0.70 / 0.15,298.15,0.363568790 / 0.076510560 / 0.260135320,cosmo
solvent_266 / solvent_204 / solvent_745,0.15 / 0.70 / 0.15,298.15,0.498240240 / 0.032708990 / 0.689591540,cosmo
solvent_513 / solvent_518 / solvent_47,0.15 / 0.70 / 0.15,298.15,-0.0940322 / -0.00999247 / 0.0233403,cosmo
solvent_337 / solvent_361 / solvent_363,0.15 / 0.70 / 0.15,298.15,-0.49502791 / -0.03649046 / 0.32996982,cosmo
solvent_515 / solvent_664 / solvent_694,0.15 / 0.70 / 0.15,298.15,0.733184680 / 0.249741040 / -0.664355680,cosmo
solvent_468 / solvent_703 / solvent_216,0.15 / 0.70 / 0.15,298.15,0.841686610 / 0.363694450 / 1.558288820,cosmo
solvent_38 / solvent_377 / solvent_734,0.15 / 0.70 / 0.15,298.15,0.737804170 / 0.069426670 / -0.198439660,cosmo
solvent_430 / solvent_452 / solvent_794,0.15 / 0.70 / 0.15,298.15,0.475342060 / 0.016111070 / -0.255215520,cosmo
solvent_185 / solvent_80 / solvent_754,0.15 / 0.70 / 0.15,298.15,0.011918630 / -0.000087890 / -0.163456200,cosmo
solvent_182 / solvent_501 / solvent_39,0.15 / 0.70 / 0.15,298.15,-0.40383737 / -0.05861288 / -0.90764627,cosmo
solvent_333 / solvent_583 / solvent_788,0.15 / 0.70 / 0.15,298.15,0.104572630 / 0.054728030 / -0.424123330,cosmo
solvent_391 / solvent_557 / solvent_760,0.15 / 0.70 / 0.15,298.15,-0.16730516 / -0.02904019 / -4.64666731,cosmo
solvent_149 / solvent_396 / solvent_56,0.15 / 0.70 / 0.15,298.15,0.790111220 / 0.057086270 / -0.347593140,cosmo
solvent_471 / solvent_70 / solvent_783,0.15 / 0.70 / 0.15,298.15,0.154853760 / -0.005904190 / -0.106642370,cosmo
solvent_311 / solvent_518 / solvent_777,0.15 / 0.70 / 0.15,298.15,0.439493080 / 0.026817180 / -0.031636960,cosmo
solvent_188 / solvent_473 / solvent_609,0.15 / 0.70 / 0.15,298.15,0.283139300 / 0.025468200 / 0.126537910,cosmo
solvent_317 / solvent_326 / solvent_535,0.15 / 0.70 / 0.15,298.15,0.666422760 / 0.005912830 / 0.641798630,cosmo
solvent_143 / solvent_538 / solvent_619,0.15 / 0.70 / 0.15,298.15,-0.25884825 / -0.0198235 / -0.15021883,cosmo
solvent_275 / solvent_446 / solvent_7,0.15 / 0.70 / 0.15,298.15,-0.23759257 / -0.04870563 / 0.09608349,cosmo
solvent_411 / solvent_109 / solvent_39,0.15 / 0.70 / 0.15,298.15,1.978404350 / 0.199398490 / -0.088925490,cosmo
solvent_161 / solvent_552 / solvent_783,0.15 / 0.70 / 0.15,298.15,-0.15107093 / -0.00697687 / -0.02655042,cosmo
solvent_317 / solvent_641 / solvent_727,0.15 / 0.70 / 0.15,298.15,0.034299640 / 0.000304940 / -0.206844000,cosmo
solvent_544 / solvent_576 / solvent_209,0.15 / 0.70 / 0.15,298.15,0.502632510 / 0.043273080 / 0.392537560,cosmo
solvent_208 / solvent_493 / solvent_644,0.15 / 0.70 / 0.15,298.15,-0.15321708 / -0.03096776 / -0.17598495,cosmo
solvent_438 / solvent_521 / solvent_703,0.15 / 0.70 / 0.15,298.15,-0.55660291 / 0.0299269 / 1.36652009,cosmo
solvent_555 / solvent_597 / solvent_675,0.15 / 0.70 / 0.15,298.15,0.810203640 / 0.056278390 / 0.318602870,cosmo
solvent_340 / solvent_374 / solvent_412,0.15 / 0.70 / 0.15,298.15,0.836535890 / 0.231268060 / 0.292963560,cosmo
solvent_390 / solvent_664 / solvent_775,0.15 / 0.70 / 0.15,298.15,-0.1100263 / -0.1000639 / -2.28099135,cosmo
solvent_182 / solvent_369 / solvent_642,0.15 / 0.70 / 0.15,298.15,-0.04455143 / -0.00401477 / 0.02158576,cosmo
solvent_281 / solvent_745 / solvent_191,0.15 / 0.70 / 0.15,298.15,0.163722020 / 0.069342960 / 0.348149580,cosmo
solvent_292 / solvent_63 / solvent_91,0.15 / 0.70 / 0.15,298.15,0.159704860 / 0.055027930 / 0.685826210,cosmo
solvent_262 / solvent_288 / solvent_785,0.15 / 0.70 / 0.15,298.15,-0.04167789 / 0.00017323 / -0.00633435,cosmo
solvent_470 / solvent_610 / solvent_642,0.15 / 0.70 / 0.15,298.15,0.053330100 / -0.010213140 / -0.217149880,cosmo
solvent_391 / solvent_405 / solvent_189,0.15 / 0.70 / 0.15,298.15,-0.45820038 / -0.06936603 / -0.26910726,cosmo
solvent_564 / solvent_771 / solvent_772,0.15 / 0.70 / 0.15,298.15,0.363108440 / 0.171565710 / -0.283009520,cosmo
solvent_265 / solvent_241 / solvent_761,0.15 / 0.70 / 0.15,298.15,0.070904970 / -0.000763650 / 0.220308300,cosmo
solvent_306 / solvent_198 / solvent_664,0.15 / 0.70 / 0.15,298.15,0.500198290 / -0.166282470 / -1.347539840,cosmo
solvent_109 / solvent_597 / solvent_95,0.15 / 0.70 / 0.15,298.15,0.645908160 / 0.074561390 / 0.233026000,cosmo
solvent_63 / solvent_80 / solvent_626,0.15 / 0.70 / 0.15,298.15,-0.63555023 / 0.07533607 / -0.12029263,cosmo
solvent_447 / solvent_495 / solvent_535,0.15 / 0.70 / 0.15,298.15,-0.80828701 / 0.18699355 / 2.29396181,cosmo
solvent_445 / solvent_531 / solvent_748,0.15 / 0.70 / 0.15,298.15,-0.88929501 / -0.02051537 / 0.04260223,cosmo
solvent_295 / solvent_329 / solvent_540,0.15 / 0.70 / 0.15,298.15,-0.03564599 / -0.00763284 / -0.10786991,cosmo
solvent_381 / solvent_551 / solvent_40,0.15 / 0.70 / 0.15,298.15,0.920244850 / 0.117924580 / 0.541937980,cosmo
solvent_365 / solvent_564 / solvent_175,0.15 / 0.70 / 0.15,298.15,1.512300530 / 0.120191580 / -0.048285100,cosmo
solvent_171 / solvent_353 / solvent_482,0.15 / 0.70 / 0.15,298.15,0.088133360 / 0.007009340 / 0.050361250,cosmo
solvent_409 / solvent_549 / solvent_19,0.15 / 0.70 / 0.15,298.15,0.013939620 / 0.018730020 / 0.903094230,cosmo
solvent_90 / solvent_329 / solvent_797,0.15 / 0.70 / 0.15,298.15,0.051587410 / 0.003243510 / -0.228660990,cosmo
solvent_642 / solvent_118 / solvent_678,0.15 / 0.70 / 0.15,298.15,-0.04138982 / 0.03203647 / 0.41713379,cosmo
solvent_143 / solvent_589 / solvent_775,0.15 / 0.70 / 0.15,298.15,0.088252870 / -0.001152700 / -0.162880420,cosmo
solvent_429 / solvent_461 / solvent_72,0.15 / 0.70 / 0.15,298.15,0.686896600 / 0.103934550 / 1.474200670,cosmo
solvent_185 / solvent_632 / solvent_86,0.15 / 0.70 / 0.15,298.15,0.043197000 / 0.026313620 / 0.283459280,cosmo
solvent_400 / solvent_601 / solvent_788,0.15 / 0.70 / 0.15,298.15,-0.12500081 / 0.01221369 / 0.18006654,cosmo
solvent_299 / solvent_501 / solvent_678,0.15 / 0.70 / 0.15,298.15,-0.1420982 / -0.04356613 / -0.19677625,cosmo
solvent_355 / solvent_179 / solvent_552,0.15 / 0.70 / 0.15,298.15,0.675714720 / 0.023958760 / 0.021158400,cosmo
solvent_313 / solvent_449 / solvent_603,0.15 / 0.70 / 0.15,298.15,0.031530640 / 0.040748060 / 0.403104830,cosmo
solvent_302 / solvent_437 / solvent_536,0.15 / 0.70 / 0.15,298.15,-0.18479122 / -0.00654669 / 0.05669725,cosmo
solvent_535 / solvent_86 / solvent_703,0.15 / 0.70 / 0.15,298.15,1.393392150 / 0.341613640 / -0.162457680,cosmo
solvent_446 / solvent_162 / solvent_121,0.15 / 0.70 / 0.15,298.15,0.167147810 / 0.054174250 / 0.116360610,cosmo
solvent_213 / solvent_52 / solvent_771,0.15 / 0.70 / 0.15,298.15,2.343164280 / 0.411207670 / 0.634334830,cosmo
solvent_398 / solvent_459 / solvent_477,0.15 / 0.70 / 0.15,298.15,0.143559150 / -0.013788030 / -0.455375820,cosmo
solvent_411 / solvent_435 / solvent_750,0.15 / 0.70 / 0.15,298.15,2.027130050 / 0.167037240 / -0.529269600,cosmo
solvent_582 / solvent_681 / solvent_728,0.15 / 0.70 / 0.15,298.15,0.389097480 / -0.001373710 / -0.129491420,cosmo
solvent_279 / solvent_499 / solvent_534,0.15 / 0.70 / 0.15,298.15,-0.29696873 / -0.02821126 / -0.2992261,cosmo
solvent_265 / solvent_287 / solvent_600,0.15 / 0.70 / 0.15,298.15,1.040638850 / 0.176386160 / 1.052697070,cosmo
solvent_124 / solvent_540 / solvent_677,0.15 / 0.70 / 0.15,298.15,0.223576960 / 0.023510010 / 0.063987100,cosmo
solvent_390 / solvent_203 / solvent_707,0.15 / 0.70 / 0.15,298.15,0.632735850 / 0.058918840 / 0.587260290,cosmo
